"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo Modelo Fabricante)";Sexo;"Faixa etária";Custo
blusa-com-gola-dobrada-rest0359;"BLUSA COM GOLA DOBRADA - REST0359";"Categorias > Blusas > Blusa Manga Longa, Sale > Blusas e Camisas, 50 off";Cor;"VERMELHO (Goji Berry (18-1659)";Tamanho;G;;;99.90;;0.30;0.00;0.00;0.00;8;7890400015574;;SIM;NÃO;;"camisa, elegancia, feminino, RITMI, versatil";"Blusa com Gola Dobrada Feminina Versátil e Elegante";"Blusa com gola dobrada feminina, versátil e elegante. Ideal para looks refinados e confortáveis. Garanta já a sua e destaque-se com estilo!";"RITMI FR - RITMI STUDIO";SIM;;;;
blusa-com-gola-dobrada-rest0359;;;Cor;"VERMELHO (Goji Berry (18-1659)";Tamanho;GG;;;99.90;;0.30;0.00;0.00;0.00;3;7890400015581;;;;;;;;;;;;;
blusa-com-gola-dobrada-rest0359;;;Cor;"VERMELHO (Goji Berry (18-1659)";Tamanho;M;;;99.90;;0.30;0.00;0.00;0.00;14;7890400015567;;;;;;;;;;;;;
blusa-com-gola-dobrada-rest0359;;;Cor;"VERMELHO (Goji Berry (18-1659)";Tamanho;P;;;99.90;;0.30;0.00;0.00;0.00;3;7890400015550;;;;;;;;;;;;;
saia-midi-plissada-rest0360;"SAIA MIDI PLISSADA - REST0360";"Categorias > Saias > Saia Midi, Sale > Saias, 50 off, Day by Day";Cor;"BRANCO (off white) (11-0602)";Tamanho;36;;;169.90;;0.30;0.00;0.00;0.00;26;7890400012085;;SIM;NÃO;;"elegancia, midi, plissada, RITMI, saia";"Saia Midi Plissada Elegante e Versátil REST0360 Feminina";"Saia midi plissada com caimento leve, elegante e versátil. Ideal para looks refinados. Garanta sofisticação e conforto no seu dia a dia!";"RITMI STUDIO";SIM;;;;
saia-midi-plissada-rest0360;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;38;;;169.90;;0.30;0.00;0.00;0.00;2;7890400012092;;;;;;;;;;;;;
saia-midi-plissada-rest0360;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;40;;;169.90;;0.30;0.00;0.00;0.00;41;7890400012108;;;;;;;;;;;;;
saia-midi-plissada-rest0360;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;42;;;169.90;;0.30;0.00;0.00;0.00;31;7890400012115;;;;;;;;;;;;;
blusa-com-gola-estampa-de-onca-rest0361-1;"BLUSA COM GOLA ESTAMPA DE ONÇA - REST0361.1";"Categorias > Blusas > Blusa Manga Longa, Sale > Blusas e Camisas, 50 off";Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;109.90;;0.30;0.00;0.00;0.00;0;7890400016526;;SIM;NÃO;;"blusa, estampado, feminino, RITMI, sofisticado";"Blusa Estampa de Onça com Gola - Sofisticação Versátil";"Blusa com gola e estampa de onça, elegante e confortável. Ideal para diversos momentos. Garanta já a sua e eleve seu visual com estilo único!";"RITMI FR - RITMI STUDIO";SIM;;;;
blusa-com-gola-estampa-de-onca-rest0361-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;109.90;;0.30;0.00;0.00;0.00;0;7890400016533;;;;;;;;;;;;;
blusa-com-gola-estampa-de-onca-rest0361-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;109.90;;0.30;0.00;0.00;0.00;0;7890400016519;;;;;;;;;;;;;
blusa-com-gola-estampa-de-onca-rest0361-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;109.90;;0.30;0.00;0.00;0.00;0;7890400016502;;;;;;;;;;;;;
blusa-com-gola-estampa-de-onca-rest0361-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;109.90;;0.30;0.00;0.00;0.00;0;7890400016496;;;;;;;;;;;;;
blusa-peplum-rest0377-1;"BLUSA PEPLUM - REST0377.1";"Categorias > Blusas > Blusa Manga Longa, Sale > Blusas e Camisas, 50 off";Cor;"MARROM (Brown Sugar TC) (17-1134)";Tamanho;G;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017189;;SIM;NÃO;;"blusa, feminino, RITMI, sofisticado, versatil";"Blusa Peplum Feminina Versátil e Sofisticada RITMI STUDIO";"Blusa peplum feminina, elegante e confortável, ideal para diversas ocasiões. Destaque-se com sofisticação no seu visual. Garanta já a sua!";"RITMI FR - RITMI STUDIO";SIM;;;;
blusa-peplum-rest0377-1;;;Cor;"MARROM (Brown Sugar TC) (17-1134)";Tamanho;GG;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017196;;;;;;;;;;;;;
blusa-peplum-rest0377-1;;;Cor;"MARROM (Brown Sugar TC) (17-1134)";Tamanho;M;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017172;;;;;;;;;;;;;
blusa-peplum-rest0377-1;;;Cor;"MARROM (Brown Sugar TC) (17-1134)";Tamanho;P;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017165;;;;;;;;;;;;;
blusa-peplum-rest0377-1;;;Cor;"MARROM (Brown Sugar TC) (17-1134)";Tamanho;PP;;;129.90;;0.30;0.00;0.00;0.00;2;7890400017158;;;;;;;;;;;;;
blusa-peplum-rest0377-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017233;;;;;;;;;;;;;
blusa-peplum-rest0377-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017240;;;;;;;;;;;;;
blusa-peplum-rest0377-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017226;;;;;;;;;;;;;
blusa-peplum-rest0377-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017219;;;;;;;;;;;;;
blusa-peplum-rest0377-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017202;;;;;;;;;;;;;
colete-barra-lisa-rest0382-1;"COLETE BARRA LISA - REST0382.1";"Categorias > Colete, Sale > Coletes, 50 off";Cor;"CINZA (December Sky Color) (18-4016)";Tamanho;G;;;109.90;;0.30;0.00;0.00;0.00;0;7890400019176;;SIM;NÃO;;"colete, feminino, RITMI, sofisticado, versatil";"Colete Barra Lisa feminino versátil e sofisticado";"Colete Barra Lisa: visual refinado, conforto e caimento perfeito. Ideal para looks elegantes e versáteis. Garanta o seu e destaque-se!";"RITMI FR - RITMI STUDIO";SIM;;;;
colete-barra-lisa-rest0382-1;;;Cor;"CINZA (December Sky Color) (18-4016)";Tamanho;GG;;;109.90;;0.30;0.00;0.00;0.00;0;7890400019183;;;;;;;;;;;;;
colete-barra-lisa-rest0382-1;;;Cor;"CINZA (December Sky Color) (18-4016)";Tamanho;M;;;109.90;;0.30;0.00;0.00;0.00;0;7890400019169;;;;;;;;;;;;;
colete-barra-lisa-rest0382-1;;;Cor;"CINZA (December Sky Color) (18-4016)";Tamanho;P;;;109.90;;0.30;0.00;0.00;0.00;0;7890400019152;;;;;;;;;;;;;
colete-barra-lisa-rest0382-1;;;Cor;"CINZA (December Sky Color) (18-4016)";Tamanho;PP;;;109.90;;0.30;0.00;0.00;0.00;0;7890400019145;;;;;;;;;;;;;
colete-barra-lisa-rest0382-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;109.90;;0.30;0.00;0.00;0.00;0;7890400019220;;;;;;;;;;;;;
colete-barra-lisa-rest0382-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;109.90;;0.30;0.00;0.00;0.00;0;7890400019237;;;;;;;;;;;;;
colete-barra-lisa-rest0382-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;109.90;;0.30;0.00;0.00;0.00;0;7890400019213;;;;;;;;;;;;;
colete-barra-lisa-rest0382-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;109.90;;0.30;0.00;0.00;0.00;0;7890400019206;;;;;;;;;;;;;
colete-barra-lisa-rest0382-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;109.90;;0.30;0.00;0.00;0.00;0;7890400019190;;;;;;;;;;;;;
calca-com-barra-italiana-rest0382-2;"CALÇA COM BARRA ITALIANA - REST0382.2";"Categorias > Calças > Calça Reta, Sale > Calças, 50 off";Cor;"CINZA (December Sky Color) (18-4016)";Tamanho;G;;;139.90;;0.30;0.00;0.00;0.00;0;7890400019077;;SIM;NÃO;;"calca, feminino, RITMI, sofisticado, versatil";"Calça com Barra Italiana Versátil e Sofisticada Feminina";"Calça com barra italiana, caimento impecável e conforto. Sofisticação e versatilidade para looks profissionais ou casuais. Garanta a sua agora!";"RITMI FR - RITMI STUDIO";SIM;;;;
calca-com-barra-italiana-rest0382-2;;;Cor;"CINZA (December Sky Color) (18-4016)";Tamanho;GG;;;139.90;;0.30;0.00;0.00;0.00;0;7890400019084;;;;;;;;;;;;;
calca-com-barra-italiana-rest0382-2;;;Cor;"CINZA (December Sky Color) (18-4016)";Tamanho;M;;;139.90;;0.30;0.00;0.00;0.00;0;7890400019060;;;;;;;;;;;;;
calca-com-barra-italiana-rest0382-2;;;Cor;"CINZA (December Sky Color) (18-4016)";Tamanho;P;;;139.90;;0.30;0.00;0.00;0.00;0;7890400019053;;;;;;;;;;;;;
calca-com-barra-italiana-rest0382-2;;;Cor;"CINZA (December Sky Color) (18-4016)";Tamanho;PP;;;139.90;;0.30;0.00;0.00;0.00;2;7890400019046;;;;;;;;;;;;;
calca-com-barra-italiana-rest0382-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;139.90;;0.30;0.00;0.00;0.00;0;7890400019121;;;;;;;;;;;;;
calca-com-barra-italiana-rest0382-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;139.90;;0.30;0.00;0.00;0.00;0;7890400019138;;;;;;;;;;;;;
calca-com-barra-italiana-rest0382-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;139.90;;0.30;0.00;0.00;0.00;0;7890400019114;;;;;;;;;;;;;
calca-com-barra-italiana-rest0382-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;139.90;;0.30;0.00;0.00;0.00;0;7890400019107;;;;;;;;;;;;;
calca-com-barra-italiana-rest0382-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;139.90;;0.30;0.00;0.00;0.00;0;7890400019091;;;;;;;;;;;;;
jaqueta-bomber-rest0386-1;"JAQUETA BOMBER - REST0386.1";"Categorias > Casacos > Jaqueta, Sale > Casacos, 50 off";Cor;"CINZA  (Sleet) (16-3916)";Tamanho;G;;;169.90;;0.30;0.00;0.00;0.00;0;7890400017370;;SIM;NÃO;;"bomber, jaqueta, RITMI, sofisticado, versatil";"Jaqueta Bomber Feminina Versátil e Sofisticada RITMI STUDIO";"Descubra a jaqueta bomber feminina RITMI STUDIO: conforto, caimento impecável e estilo refinado. Garanta já a sua para um visual elegante!";"RITMI FR - RITMI STUDIO";SIM;;;;
jaqueta-bomber-rest0386-1;;;Cor;"CINZA  (Sleet) (16-3916)";Tamanho;GG;;;169.90;;0.30;0.00;0.00;0.00;0;7890400017387;;;;;;;;;;;;;
jaqueta-bomber-rest0386-1;;;Cor;"CINZA  (Sleet) (16-3916)";Tamanho;M;;;169.90;;0.30;0.00;0.00;0.00;0;7890400017363;;;;;;;;;;;;;
jaqueta-bomber-rest0386-1;;;Cor;"CINZA  (Sleet) (16-3916)";Tamanho;P;;;169.90;;0.30;0.00;0.00;0.00;0;7890400017356;;;;;;;;;;;;;
jaqueta-bomber-rest0386-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;169.90;;0.30;0.00;0.00;0.00;0;7890400017417;;;;;;;;;;;;;
jaqueta-bomber-rest0386-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;169.90;;0.30;0.00;0.00;0.00;0;7890400017424;;;;;;;;;;;;;
jaqueta-bomber-rest0386-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;169.90;;0.30;0.00;0.00;0.00;0;7890400017400;;;;;;;;;;;;;
jaqueta-bomber-rest0386-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;169.90;;0.30;0.00;0.00;0.00;0;7890400017394;;;;;;;;;;;;;
jaqueta-bomber-rest0386-1;;;Cor;"PRETO (Outer Space (19-4009)";Tamanho;G;;;169.90;;0.30;0.00;0.00;0.00;0;7890400020752;;;;;;;;;;;;;
jaqueta-bomber-rest0386-1;;;Cor;"PRETO (Outer Space (19-4009)";Tamanho;GG;;;169.90;;0.30;0.00;0.00;0.00;0;7890400020769;;;;;;;;;;;;;
jaqueta-bomber-rest0386-1;;;Cor;"PRETO (Outer Space (19-4009)";Tamanho;M;;;169.90;;0.30;0.00;0.00;0.00;0;7890400020745;;;;;;;;;;;;;
jaqueta-bomber-rest0386-1;;;Cor;"PRETO (Outer Space (19-4009)";Tamanho;P;;;169.90;;0.30;0.00;0.00;0.00;0;7890400020738;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0386-2;"CALÇA RETA DE ALFAIATARIA - REST0386.2";"Categorias > Calças > Calça Reta, Sale > Calças, 50 off";Cor;"CINZA  (Sleet) (16-3916)";Tamanho;G;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017455;;SIM;NÃO;;"alfaiataria, calca, RITMI, sofisticado, versatil";"Calça Reta de Alfaiataria Feminina Versátil e Sofisticada";"Calça reta de alfaiataria confortável e elegante, ideal para eventos profissionais ou sociais. Garanta já a sua peça versátil e atemporal!";"RITMI FR - RITMI STUDIO";SIM;;;;
calca-reta-de-alfaiataria-rest0386-2;;;Cor;"CINZA  (Sleet) (16-3916)";Tamanho;GG;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017462;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0386-2;;;Cor;"CINZA  (Sleet) (16-3916)";Tamanho;M;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017448;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0386-2;;;Cor;"CINZA  (Sleet) (16-3916)";Tamanho;P;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017431;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0386-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017493;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0386-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017509;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0386-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017486;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0386-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;129.90;;0.30;0.00;0.00;0.00;0;7890400017479;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0386-2;;;Cor;"PRETO (Outer Space (19-4009)";Tamanho;G;;;129.90;;0.30;0.00;0.00;0.00;0;7890400020905;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0386-2;;;Cor;"PRETO (Outer Space (19-4009)";Tamanho;GG;;;129.90;;0.30;0.00;0.00;0.00;0;7890400020912;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0386-2;;;Cor;"PRETO (Outer Space (19-4009)";Tamanho;M;;;129.90;;0.30;0.00;0.00;0.00;0;7890400020899;;;;;;;;;;;;;
calca-reta-de-alfaiataria-rest0386-2;;;Cor;"PRETO (Outer Space (19-4009)";Tamanho;P;;;129.90;;0.30;0.00;0.00;0.00;0;7890400020882;;;;;;;;;;;;;
camisa-com-pesponto-contrastante-rest0387-1;"CAMISA COM PESPONTO CONTRASTANTE - REST0387.1";"Categorias > Camisas > Camisa Manga Longa, Sale > Blusas e Camisas, 50 off";Cor;"CINZA (Steeple Gray TC (17-1500)";Tamanho;G;;;109.90;;0.30;0.00;0.00;0.00;0;7890400016328;;SIM;NÃO;;"camisa, feminino, RITMI, sofisticado, versatil";"Camisa feminina com pesponto contrastante versátil e elegante";"Camisa com pesponto contrastante, caimento sofisticado, confortável e fácil de combinar. Tenha elegância e versatilidade no seu guarda-roupa!.";"RITMI FR - RITMI STUDIO";SIM;;;;
camisa-com-pesponto-contrastante-rest0387-1;;;Cor;"CINZA (Steeple Gray TC (17-1500)";Tamanho;GG;;;109.90;;0.30;0.00;0.00;0.00;0;7890400016335;;;;;;;;;;;;;
camisa-com-pesponto-contrastante-rest0387-1;;;Cor;"CINZA (Steeple Gray TC (17-1500)";Tamanho;M;;;109.90;;0.30;0.00;0.00;0.00;0;7890400016311;;;;;;;;;;;;;
camisa-com-pesponto-contrastante-rest0387-1;;;Cor;"CINZA (Steeple Gray TC (17-1500)";Tamanho;P;;;109.90;;0.30;0.00;0.00;0.00;0;7890400016304;;;;;;;;;;;;;
camisa-com-pesponto-contrastante-rest0387-1;;;Cor;"CINZA (Steeple Gray TC (17-1500)";Tamanho;PP;;;109.90;;0.30;0.00;0.00;0.00;0;7890400016298;;;;;;;;;;;;;
camisa-com-pesponto-contrastante-rest0387-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;109.90;;0.30;0.00;0.00;0.00;0;7890400016373;;;;;;;;;;;;;
camisa-com-pesponto-contrastante-rest0387-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;109.90;;0.30;0.00;0.00;0.00;0;7890400016380;;;;;;;;;;;;;
camisa-com-pesponto-contrastante-rest0387-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;109.90;;0.30;0.00;0.00;0.00;0;7890400016366;;;;;;;;;;;;;
camisa-com-pesponto-contrastante-rest0387-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;109.90;;0.30;0.00;0.00;0.00;0;7890400016359;;;;;;;;;;;;;
camisa-com-pesponto-contrastante-rest0387-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;109.90;;0.30;0.00;0.00;0.00;0;7890400016342;;;;;;;;;;;;;
macacao-com-cinto-rest0391;"MACACÃO COM CINTO - REST0391";"Categorias > Macacões > Macacão, Sale > Macacões, 50 off";Cor;"MARROM (Indian Tan TC (17-1328)";Tamanho;G;;;199.90;;0.30;0.00;0.00;0.00;0;7890400016618;;SIM;NÃO;;"cinto, macacao, RITMI, sofisticado, versatil";"Macacão com Cinto Feminino Versátil Sofisticado RITMI";"Descubra o macacão com cinto RITMI, elegante, confortável e versátil. Ideal para ocasiões diversas. Garanta já seu visual sofisticado!";"RITMI FR - RITMI STUDIO";SIM;;;;
macacao-com-cinto-rest0391;;;Cor;"MARROM (Indian Tan TC (17-1328)";Tamanho;GG;;;199.90;;0.30;0.00;0.00;0.00;0;7890400016625;;;;;;;;;;;;;
macacao-com-cinto-rest0391;;;Cor;"MARROM (Indian Tan TC (17-1328)";Tamanho;M;;;199.90;;0.30;0.00;0.00;0.00;0;7890400016601;;;;;;;;;;;;;
macacao-com-cinto-rest0391;;;Cor;"MARROM (Indian Tan TC (17-1328)";Tamanho;P;;;199.90;;0.30;0.00;0.00;0.00;0;7890400016595;;;;;;;;;;;;;
macacao-com-cinto-rest0391;;;Cor;"CINZA (December Sky Color) (18-4016)";Tamanho;G;;;199.90;;0.30;0.00;0.00;0.00;0;7890400016656;;;;;;;;;;;;;
macacao-com-cinto-rest0391;;;Cor;"CINZA (December Sky Color) (18-4016)";Tamanho;GG;;;199.90;;0.30;0.00;0.00;0.00;0;7890400016663;;;;;;;;;;;;;
macacao-com-cinto-rest0391;;;Cor;"CINZA (December Sky Color) (18-4016)";Tamanho;M;;;199.90;;0.30;0.00;0.00;0.00;0;7890400016649;;;;;;;;;;;;;
macacao-com-cinto-rest0391;;;Cor;"CINZA (December Sky Color) (18-4016)";Tamanho;P;;;199.90;;0.30;0.00;0.00;0.00;0;7890400016632;;;;;;;;;;;;;
vestido-com-amarracao-rest0396;"VESTIDO COM AMARRAÇÃO - REST0396";"Categorias > Vestidos > Vestido Midi, Sale > Vestidos, 50 off";Cor;"PADRAO (PADRAO)";Tamanho;G;;;189.90;;0.30;0.00;0.00;0.00;18;7890400021476;;SIM;NÃO;;"elegancia, feminino, RITMI, versatil, vestido";"Vestido com Amarração Feminino Versátil e Sofisticado";"Vestido com amarração, elegante e confortável, ideal para compromissos e ocasiões especiais. Aposte na versatilidade e destaque-se com estilo!";"RITMI FR - RITMI STUDIO";SIM;;;;
vestido-com-amarracao-rest0396;;;Cor;"PADRAO (PADRAO)";Tamanho;GG;;;189.90;;0.30;0.00;0.00;0.00;4;7890400021483;;;;;;;;;;;;;
vestido-com-amarracao-rest0396;;;Cor;"PADRAO (PADRAO)";Tamanho;M;;;189.90;;0.30;0.00;0.00;0.00;28;7890400021469;;;;;;;;;;;;;
vestido-com-amarracao-rest0396;;;Cor;"PADRAO (PADRAO)";Tamanho;P;;;189.90;;0.30;0.00;0.00;0.00;18;7890400021452;;;;;;;;;;;;;
vestido-com-amarracao-rest0396;;;Cor;"PADRAO (PADRAO)";Tamanho;PP;;;189.90;;0.30;0.00;0.00;0.00;4;7890400021445;;;;;;;;;;;;;
camisa-tigrada-rest0403-1;"CAMISA TIGRADA - REST0403.1";"Categorias > Camisas > Camisa Manga Longa, Sale > Blusas e Camisas, 50 off";Cor;"PADRAO (PADRAO)";Tamanho;G;;;129.90;;0.30;0.00;0.00;0.00;9;7890400016069;;SIM;NÃO;;"camisa, elegancia, feminino, RITMI, versatil";"Camisa Tigrada Feminina Versátil e Sofisticada Ritmi Studio";"Descubra a camisa tigrada feminina, elegante e versátil. Ideal para ocasiões diversas. Garanta já seu visual sofisticado com Ritmi Studio!";"RITMI FR - RITMI STUDIO";SIM;;;;
camisa-tigrada-rest0403-1;;;Cor;"PADRAO (PADRAO)";Tamanho;GG;;;129.90;;0.30;0.00;0.00;0.00;4;7890400016076;;;;;;;;;;;;;
camisa-tigrada-rest0403-1;;;Cor;"PADRAO (PADRAO)";Tamanho;M;;;129.90;;0.30;0.00;0.00;0.00;22;7890400016052;;;;;;;;;;;;;
camisa-tigrada-rest0403-1;;;Cor;"PADRAO (PADRAO)";Tamanho;P;;;129.90;;0.30;0.00;0.00;0.00;13;7890400016045;;;;;;;;;;;;;
camisa-tigrada-rest0403-1;;;Cor;"PADRAO (PADRAO)";Tamanho;PP;;;129.90;;0.30;0.00;0.00;0.00;10;7890400016038;;;;;;;;;;;;;
saia-com-estampa-barrada-rest0403-2;"SAIA COM ESTAMPA BARRADA - REST0403.2";"Categorias > Saias > Saia Longa, Sale > Saias, 50 off";Cor;"PADRAO (PADRAO)";Tamanho;G;;;119.90;;0.30;0.00;0.00;0.00;0;7890400016113;;SIM;NÃO;;"elegancia, feminino, RITMI, saia, versatil";"Saia com Estampa Barrada Versátil e Sofisticada RITMI";"Saia com estampa barrada: conforto, caimento perfeito e estilo atemporal. Ideal para looks modernos e refinados. Garanta já a sua!";"RITMI FR - RITMI STUDIO";SIM;;;;
saia-com-estampa-barrada-rest0403-2;;;Cor;"PADRAO (PADRAO)";Tamanho;GG;;;119.90;;0.30;0.00;0.00;0.00;0;7890400016120;;;;;;;;;;;;;
saia-com-estampa-barrada-rest0403-2;;;Cor;"PADRAO (PADRAO)";Tamanho;M;;;119.90;;0.30;0.00;0.00;0.00;3;7890400016106;;;;;;;;;;;;;
saia-com-estampa-barrada-rest0403-2;;;Cor;"PADRAO (PADRAO)";Tamanho;P;;;119.90;;0.30;0.00;0.00;0.00;10;7890400016090;;;;;;;;;;;;;
saia-com-estampa-barrada-rest0403-2;;;Cor;"PADRAO (PADRAO)";Tamanho;PP;;;119.90;;0.30;0.00;0.00;0.00;4;7890400016083;;;;;;;;;;;;;
blusa-com-babado-rest0405-2;"BLUSA COM BABADO - REST0405.2";"Categorias > Blusas > Blusa Ombro a Ombro, Sale > Blusas e Camisas, 50 off";Cor;"LILAS (Grayish Lavender TC) (16-3310)";Tamanho;G;;;99.90;;0.30;0.00;0.00;0.00;0;7890400013907;;SIM;NÃO;;"blusa, elegancia, feminino, RITMI, versatil";"Blusa com Babado Versátil e Sofisticada Feminina";"Blusa feminina com babado, conforto e elegância para todas as ocasiões. Aposte nessa peça versátil e sofisticada para seu guarda-roupa!";"RITMI FR - RITMI STUDIO";SIM;;;;
blusa-com-babado-rest0405-2;;;Cor;"LILAS (Grayish Lavender TC) (16-3310)";Tamanho;GG;;;99.90;;0.30;0.00;0.00;0.00;2;7890400013914;;;;;;;;;;;;;
blusa-com-babado-rest0405-2;;;Cor;"LILAS (Grayish Lavender TC) (16-3310)";Tamanho;M;;;99.90;;0.30;0.00;0.00;0.00;1;7890400013891;;;;;;;;;;;;;
blusa-com-babado-rest0405-2;;;Cor;"LILAS (Grayish Lavender TC) (16-3310)";Tamanho;P;;;99.90;;0.30;0.00;0.00;0.00;8;7890400013884;;;;;;;;;;;;;
blusa-com-babado-rest0405-2;;;Cor;"LILAS (Grayish Lavender TC) (16-3310)";Tamanho;PP;;;99.90;;0.30;0.00;0.00;0.00;1;7890400013877;;;;;;;;;;;;;
casaco-com-lapelas-rest0415-1;"CASACO COM LAPELAS - REST0415.1";"Categorias > Casacos > Casaco, Sale > Casacos, 50 off";Cor;"ROSE (Toasted Nut TC (16-1327)";Tamanho;G;;;169.90;;0.30;0.00;0.00;0.00;0;7890400018902;;SIM;NÃO;;"casaco, feminino, RITMI, sofisticado, versatil";"Casaco com Lapelas Feminino Versátil e Sofisticado";"Casaco com lapelas elegante, confortável e versátil. Ideal para looks refinados. Garanta já o seu e eleve seu estilo com praticidade e charme!";"RITMI FR - RITMI STUDIO";SIM;;;;
casaco-com-lapelas-rest0415-1;;;Cor;"ROSE (Toasted Nut TC (16-1327)";Tamanho;GG;;;169.90;;0.30;0.00;0.00;0.00;0;7890400018919;;;;;;;;;;;;;
casaco-com-lapelas-rest0415-1;;;Cor;"ROSE (Toasted Nut TC (16-1327)";Tamanho;M;;;169.90;;0.30;0.00;0.00;0.00;0;7890400018896;;;;;;;;;;;;;
casaco-com-lapelas-rest0415-1;;;Cor;"ROSE (Toasted Nut TC (16-1327)";Tamanho;P;;;169.90;;0.30;0.00;0.00;0.00;0;7890400018889;;;;;;;;;;;;;
casaco-com-lapelas-rest0415-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;169.90;;0.30;0.00;0.00;0.00;0;7890400018940;;;;;;;;;;;;;
casaco-com-lapelas-rest0415-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;169.90;;0.30;0.00;0.00;0.00;0;7890400018957;;;;;;;;;;;;;
casaco-com-lapelas-rest0415-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;169.90;;0.30;0.00;0.00;0.00;1;7890400018933;;;;;;;;;;;;;
casaco-com-lapelas-rest0415-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;169.90;;0.30;0.00;0.00;0.00;0;7890400018926;;;;;;;;;;;;;
